,userId,movieId,rating,timestamp
12285,76,750,3.0,1439166438
12286,76,778,4.5,1439166459
12290,76,953,2.0,1439167723
12292,76,1089,4.5,1439166069
12293,76,1136,5.0,1439166982
12295,76,1196,4.0,1439168691
12298,76,1208,4.0,1439167500
12299,76,1213,5.0,1439165644
12300,76,1214,4.0,1439166544
12306,76,1278,4.0,1439167548
12311,76,1884,3.5,1439168591
12313,76,2318,4.5,1439168833
12314,76,2502,4.0,1439168287
12316,76,2628,2.0,1439168151
12319,76,2791,4.0,1439167504
12320,76,2858,4.0,1439167032
12322,76,2959,4.5,1439165676
12323,76,3671,1.5,1439168774
12324,76,4226,4.5,1439168156
12325,76,4878,2.5,1439165692
12326,76,4963,3.5,1439168260
12327,76,5445,3.5,1439168250
12330,76,5956,3.5,1439165888
12332,76,6373,2.0,1439165830
12333,76,6377,0.5,1439168391
12334,76,6539,2.0,1439168232
12335,76,6874,3.5,1439168272
12339,76,7254,3.0,1439165863
12341,76,8641,3.0,1439165920
12342,76,8957,5.0,1439165914
12345,76,30707,4.0,1439165832
12348,76,33493,4.5,1439165731
12349,76,34048,3.0,1439165897
12350,76,34405,5.0,1439165874
12351,76,39446,4.5,1439166934
12352,76,40815,3.0,1439165812
12354,76,42723,3.0,1439167709
12355,76,44195,4.5,1439168847
12356,76,48877,4.5,1439167047
12357,76,51662,3.0,1439167904
12358,76,52281,3.5,1439167865
12359,76,54503,3.0,1439167919
12360,76,55577,4.5,1439167349
12361,76,55820,3.0,1439167909
12362,76,56174,2.0,1439167954
12363,76,56782,3.5,1439167973
12364,76,57669,4.0,1439167975
12366,76,58803,3.0,1439168040
12367,76,61323,3.0,1439167836
12368,76,63436,4.5,1439167384
12369,76,63992,0.5,1439168031
12371,76,68157,4.0,1439167377
12373,76,72129,4.5,1439167407
12374,76,73017,2.0,1439167928
12375,76,74458,4.0,1439167957
12377,76,79132,4.0,1439167492
12381,76,99114,4.0,1439168587
12382,76,117176,2.0,1439168494
12383,77,260,5.0,1535107459
12384,77,1196,5.0,1535107474
12386,77,1210,5.0,1535107480
12388,77,3578,5.0,1535107514
12389,77,3948,3.0,1535107573
12391,77,4226,2.5,1535107521
12392,77,4878,1.0,1535107550
12395,77,5349,5.0,1535107538
12396,77,5378,5.0,1535107567
12398,77,5816,5.0,1535107557
12400,77,5989,2.0,1535107548
12401,77,6539,4.0,1535107525
12403,77,7361,2.0,1535107532
12404,77,7438,2.0,1535107546
12405,77,8636,5.0,1535107569
12407,77,33794,5.0,1535107540
12410,77,79132,2.5,1535107524
12411,77,109487,4.0,1535107560
12412,78,1,4.0,1252575124
12413,78,20,3.0,1252573422
12415,78,150,4.0,1252575119
12417,78,260,3.5,1252575114
12418,78,296,4.0,1252574962
12420,78,344,4.0,1252575201
12421,78,356,3.0,1252575107
12422,78,370,4.0,1252575070
12423,78,377,3.5,1252575197
12424,78,380,4.0,1252575135
12426,78,480,4.0,1252574995
12427,78,546,0.5,1252573361
12428,78,589,4.5,1252574790
12429,78,590,2.0,1252575130
12432,78,648,3.0,1252575204
12433,78,743,2.0,1252573320
12435,78,836,3.0,1252573377
12436,78,1036,5.0,1252574711
12438,78,1200,3.0,1252575261
12440,78,1270,4.0,1252575264
12441,78,1291,4.0,1252575255
12442,78,1359,3.0,1252573488
12443,78,1370,4.0,1252574717
12444,78,1552,4.0,1252574812
12445,78,1831,1.0,1252573295
12447,78,2471,1.0,1252573384
12449,78,2605,2.5,1252573252
12451,78,2746,1.5,1252573264
12452,78,2791,5.0,1252575044
12454,78,2795,2.0,1252573344
12455,78,2991,3.5,1252573406
12456,78,3087,3.0,1252573389
12458,78,3826,2.5,1252573310
12461,78,4085,3.0,1252575303
12462,78,4571,3.0,1252573276
12465,78,6537,1.0,1252574781
12466,78,8528,4.5,1252574829
12468,78,44974,0.5,1252575314
12469,78,53972,1.5,1252574724
12470,78,59315,3.0,1252575270
12471,78,68358,4.0,1252575239
12472,78,68791,2.0,1252574796
12475,79,246,5.0,975281661
12476,79,260,5.0,975281842
12478,79,377,4.0,975282070
12480,79,480,5.0,975282070
12481,79,589,5.0,975282037
12487,79,1196,5.0,975281343
12489,79,1200,4.0,975281975
12490,79,1210,5.0,975282009
12491,79,1215,4.0,975282037
12497,79,1242,5.0,975281904
12499,79,1291,5.0,975282037
12500,79,1345,3.0,975281314
12501,79,1374,4.0,975282070
12502,79,1387,5.0,975281874
12505,79,1912,5.0,975281904
12507,79,1954,4.0,975281904
12510,79,2028,5.0,975281874
12519,79,2791,3.0,975281314
12520,79,2916,4.0,975282070
12522,79,2947,5.0,975281975
12524,79,3029,3.0,975281975
12526,79,3104,5.0,975282009
12529,79,3256,2.0,975282111
12531,79,3425,4.0,975281591
12533,79,3578,2.0,975282111
12534,79,3702,3.0,975282111
12535,79,3984,4.0,975282070
12539,80,150,4.0,1377308715
12543,80,648,4.5,1377308459
12545,80,1200,4.5,1377473772
12546,80,1214,5.0,1377308249
12552,80,1676,3.5,1377308350
12553,80,1921,4.0,1377308678
12554,80,2232,4.0,1377308167
12555,80,2291,4.0,1377308742
12556,80,2470,4.0,1377306352
12557,80,2513,4.0,1377307812
12560,80,2959,5.0,1377308074
12564,80,3300,4.0,1377308260
12565,80,3527,4.0,1377308343
12566,80,3534,3.5,1377307778
12567,80,3535,5.0,1377391391
12568,80,3623,4.0,1377308453
12569,80,3826,3.5,1377391967
12571,80,4223,4.0,1377308627
12572,80,4226,5.0,1377308099
12574,80,4776,4.5,1377308554
12575,80,4848,4.0,1377308642
12576,80,4878,5.0,1377308179
12577,80,4886,4.0,1377308761
12579,80,4963,4.5,1377308707
12581,80,5064,5.0,1377308408
12583,80,5349,4.0,1377309022
12584,80,5388,4.0,1377306417
12586,80,5445,4.5,1377308306
12587,80,5502,4.0,1377308376
12588,80,5630,4.5,1377309157
12590,80,5903,4.5,1377308317
12591,80,5989,4.5,1377308736
12593,80,6281,3.5,1377307782
12594,80,6323,4.0,1377309132
12597,80,6539,4.0,1377308697
12598,80,6754,5.0,1377391501
12599,80,6874,4.5,1377308812
12601,80,6952,5.0,1377307911
12602,80,7154,4.0,1377307904
12603,80,7438,4.5,1377308987
12604,80,7445,4.5,1377308721
12606,80,8644,4.5,1377308277
12608,80,8798,5.0,1377308545
12609,80,8810,4.0,1377391242
12610,80,8861,4.0,1377391245
12611,80,8914,3.5,1377308174
12612,80,8950,5.0,1377308692
12613,80,8957,4.5,1377309223
12614,80,33794,5.0,1377308792
12615,80,34048,4.0,1377308367
12617,80,40583,4.0,1377309137
12618,80,42738,4.5,1377391508
12619,80,44191,4.0,1377308717
12620,80,44199,5.0,1377308758
12621,80,44665,5.0,1377308757
12622,80,44974,4.5,1377309075
12623,80,45186,4.5,1377308448
12627,80,48774,4.0,1377308723
12629,80,49272,4.5,1377308503
12631,80,49530,4.0,1377308766
12633,80,51662,4.5,1377308790
12634,80,51935,4.5,1377309129
12636,80,53000,4.0,1377309266
12638,80,53322,4.0,1377309208
12639,80,53953,3.5,1377391519
12640,80,53972,4.0,1377308985
12642,80,55765,4.0,1377308560
12643,80,56174,4.5,1377308393
12644,80,57368,4.0,1377308385
12646,80,59315,4.5,1377308725
12647,80,59369,5.0,1377308712
12649,80,60684,4.0,1377308787
12650,80,63113,4.5,1377308497
12652,80,65682,4.5,1377391971
12655,80,70286,4.5,1377308243
12656,80,71135,4.0,1377308265
12657,80,71535,4.0,1377308802
12658,80,72998,4.0,1377308733
12659,80,74458,4.5,1377308784
12660,80,75395,3.0,1377391176
12661,80,76251,4.0,1377308809
12662,80,77561,4.5,1377309113
12663,80,78266,4.0,1377391200
12664,80,78349,4.0,1377308161
12665,80,79132,4.5,1377308096
12666,80,80219,3.0,1377309198
12667,80,80363,4.0,1377391137
12669,80,80831,5.0,1377309079
12670,80,81417,3.5,1377391160
12671,80,81591,4.0,1377308981
12675,80,84189,4.0,1377391143
12676,80,84601,4.0,1377308978
12677,80,85397,4.0,1377391213
12678,80,85414,4.5,1377308300
12679,80,86190,5.0,1377309155
12680,80,87232,4.0,1377309028
12681,80,89470,4.0,1377309234
12682,80,90405,4.0,1377308290
12683,80,90469,3.5,1377391183
12684,80,91500,4.5,1377308401
12686,80,91630,4.5,1377308470
12688,80,91974,4.5,1377391147
12689,80,93297,4.5,1377309177
12691,80,94864,5.0,1377308255
12692,80,96079,4.5,1377308526
12693,80,96691,4.0,1377391193
12694,80,96917,4.0,1377391154
12696,80,98961,4.5,1377309019
12697,80,100383,4.5,1377309093
12699,80,101864,4.0,1377308272
12700,80,102125,4.0,1377309044
12702,80,103249,4.0,1377390865
12704,81,10,1.0,845299756
12707,81,110,3.0,845299756
12708,81,150,3.0,845299424
12709,81,153,3.0,845299505
12710,81,161,3.0,845299756
12712,81,208,1.0,845299800
12715,81,296,3.0,845299424
12718,81,329,4.0,845299677
12719,81,344,1.0,845299505
12720,81,356,2.0,845299676
12723,81,377,3.0,845299844
12724,81,380,2.0,845299424
12726,81,480,4.0,845299676
12727,81,588,2.0,845299505
12728,81,589,5.0,845299844
12729,81,592,3.0,845299424
12730,82,1,2.5,1084467729
12733,82,10,3.5,1084467796
12734,82,34,2.0,1084467775
12736,82,104,3.5,1084468090
12737,82,110,4.5,1084467714
12738,82,145,4.5,1084463787
12739,82,153,3.0,1084465021
12740,82,158,1.0,1084463716
12741,82,163,4.0,1084521290
12743,82,170,3.0,1084465384
12745,82,196,3.5,1084465393
12747,82,260,3.5,1084463958
12751,82,337,2.5,1084468022
12752,82,344,3.5,1084467754
12753,82,356,4.5,1084467704
12754,82,357,3.5,1084467829
12758,82,370,3.0,1084463966
12759,82,380,4.0,1084467721
12760,82,420,3.5,1084465029
12764,82,480,4.0,1084467706
12765,82,588,2.5,1084464970
12766,82,589,4.5,1084467724
12767,82,590,3.5,1084467708
12768,82,592,3.5,1084467713
12770,82,648,4.0,1084467757
12775,82,832,3.0,1084468159
12777,82,1036,4.0,1084467909
12779,82,1089,3.5,1084465000
12781,82,1101,3.0,1084465304
12783,82,1196,4.0,1084464979
12785,82,1200,3.5,1084467941
12787,82,1210,4.0,1084464985
12788,82,1214,3.5,1084467898
12790,82,1270,4.0,1084467787
12791,82,1291,4.5,1084463946
12793,82,1370,4.0,1084468199
12794,82,1372,3.5,1084463754
12795,82,1377,2.5,1084465293
12796,82,1387,2.0,1084467982
12797,82,1485,3.5,1084521253
12798,82,1517,3.5,1084468138
12801,82,1552,3.5,1084465265
12802,82,1556,1.5,1084465259
12803,82,1562,2.0,1084465230
12804,82,1573,4.0,1084468108
12806,82,1608,3.5,1084468209
12807,82,1645,2.0,1084463816
12808,82,1690,3.5,1084463836
12809,82,1721,2.5,1084464232
12810,82,1748,1.0,1084463840
12812,82,1876,2.5,1084463790
12813,82,1923,4.0,1084464240
12816,82,2004,3.0,1084521367
12818,82,2011,4.0,1084468168
12819,82,2012,4.0,1084468233
12820,82,2028,3.5,1084467835
12821,82,2115,4.5,1084463963
12824,82,2378,3.5,1084465176
12828,82,2384,1.0,1084465190
12830,82,2490,3.5,1084465181
12832,82,2606,3.5,1084800850
12834,82,2628,3.5,1084467885
12835,82,2683,4.0,1084468014
12837,82,2701,4.0,1084465155
12838,82,2770,3.0,1084521313
12839,82,2948,3.0,1084465162
12841,82,3052,2.5,1084463820
12842,82,3253,3.5,1084463827
12844,82,3452,3.5,1084467615
12845,82,3578,4.5,1084468005
12846,82,3617,3.5,1084466455
12847,82,3623,2.5,1084465105
12848,82,3624,4.0,1084467450
12849,82,3638,3.5,1084521311
12852,82,3744,3.5,1084467584
12855,82,3793,3.5,1084467455
12857,82,3948,4.0,1084466246
12858,82,3977,3.0,1084466354
12859,82,4015,4.5,1084466683
12860,82,4018,4.0,1084466237
12861,82,4022,2.5,1084463720
12862,82,4025,3.5,1084467136
12863,82,4084,4.0,1084519518
12864,82,4085,3.5,1084519520
12865,82,4153,4.0,1084466880
12866,82,4238,3.0,1084467365
12867,82,4246,2.5,1084465114
12868,82,4255,2.0,1084467004
12870,82,4306,4.0,1084468268
12871,82,4310,4.0,1084467499
12872,82,4344,3.5,1084521283
12873,82,4367,4.5,1084465075
12875,82,4386,2.5,1084466457
12876,82,4388,4.0,1084519538
12877,82,4701,4.0,1084466241
12878,82,4718,3.5,1084465082
12879,82,4816,4.0,1084466848
12880,82,4886,1.5,1084465089
12881,82,4989,4.0,1084466941
12884,82,5093,3.0,1084467542
12885,82,5094,2.0,1084467611
12886,82,5106,2.5,1084466987
12887,82,5218,4.0,1084465094
12888,82,5219,3.0,1084467400
12891,82,5299,2.0,1084466631
12892,82,5349,1.5,1084463955
12894,82,5414,4.0,1084466661
12895,82,5419,2.5,1084466652
12896,82,5445,3.0,1084467477
12897,82,5449,4.0,1084466478
12899,82,5481,3.5,1084466350
12900,82,5507,3.5,1084464070
12901,82,5669,3.0,1084465063
12903,82,5803,4.0,1084467353
12904,82,5872,4.0,1084467373
12905,82,5874,3.0,1084466656
12906,82,5900,4.0,1084466576
12907,82,5991,3.5,1084465059
12908,82,6006,3.0,1084466638
12910,82,6155,3.5,1084465451
12911,82,6156,4.5,1084467370
12913,82,6249,3.5,1084466958
12914,82,6266,3.0,1084466508
12916,82,6338,3.5,1084466483
12917,82,6373,3.5,1084465461
12918,82,6377,3.5,1084466267
12921,82,6484,3.5,1084467535
12922,82,6503,3.0,1084466391
12923,82,6534,3.0,1084467415
12924,82,6536,4.0,1084466338
12925,82,6537,4.5,1084464014
12926,82,6539,4.5,1084467083
12928,82,6548,4.5,1084466341
12929,82,6550,2.5,1084467580
12930,82,6564,4.5,1084519660
12931,82,6566,1.5,1084467522
12933,82,6593,3.0,1084466401
12934,82,6595,4.0,1084467379
12936,82,6687,4.0,1084466986
12937,82,6702,3.5,1084467134
12939,82,6750,3.0,1084944730
12942,82,6863,3.5,1084465417
12943,82,6873,4.0,1084466714
12945,82,6886,3.5,1084519713
12946,82,6887,4.0,1084811662
12947,82,6888,3.5,1084519540
12948,82,6946,1.5,1084467643
12950,82,6953,2.5,1084788185
12952,82,7142,3.5,1084803602
12953,82,7149,4.0,1084466604
12955,82,7154,3.5,1084466473
12956,82,7325,4.0,1084788217
12957,83,110,4.0,1332840449
12958,83,161,3.5,1333843500
12960,83,356,4.5,1332840553
12962,83,480,3.0,1333843543
12964,83,541,4.5,1333091988
12965,83,586,1.5,1333843197
12967,83,750,3.5,1333843482
12970,83,924,5.0,1332839611
12971,83,1036,2.5,1334193254
12972,83,1090,1.5,1333842149
12974,83,1199,2.5,1333843571
12975,83,1204,3.0,1333843536
12979,83,1225,5.0,1332840366
12980,83,1246,5.0,1333171338
12983,83,1270,3.5,1333842036
12985,83,1282,4.5,1333843474
12986,83,1291,1.0,1333842438
12990,83,1653,3.5,1333841950
12991,83,1676,3.5,1333171127
12996,83,2028,5.0,1332840351
12997,83,2115,2.0,1334193265
12999,83,2389,1.5,1332838903
13002,83,2858,3.5,1332839970
13005,83,3155,3.5,1332839913
13006,83,3159,5.0,1332838031
13007,83,3462,3.0,1333843530
13008,83,3578,5.0,1333170244
13009,83,3624,0.5,1332838551
13011,83,3967,4.0,1333842491
13012,83,4022,3.0,1333843409
13013,83,4226,4.5,1332839882
13014,83,4306,3.0,1333842168
13015,83,4310,4.0,1333170212
13016,83,4370,3.5,1333169174
13018,83,4963,3.0,1333843526
13020,83,4975,4.0,1333843303
13023,83,5010,4.0,1333170636
13025,83,5349,2.5,1333842608
13027,83,5903,3.5,1333169129
13031,83,6539,3.5,1333843436
13032,83,6874,0.5,1333842381
13036,83,7254,3.5,1333170376
13038,83,7387,2.0,1333842261
13039,83,7438,0.5,1333842065
13040,83,7458,3.0,1333171263
13043,83,8622,2.0,1332837807
13045,83,8874,3.0,1333842570
13046,83,8977,3.5,1333843513
13048,83,30749,3.5,1333843470
13050,83,40278,3.0,1333843466
13051,83,40629,4.5,1333169942
13052,83,44191,4.0,1333842486
13054,83,48774,5.0,1333169048
13055,83,48997,3.0,1333169715
13056,83,51662,1.5,1333169680
13058,83,55442,4.5,1333793848
13059,83,56367,3.5,1333842139
13062,83,59615,2.0,1332838125
13063,83,64983,4.0,1333170197
13065,83,68954,4.5,1332840492
13066,83,69844,3.5,1332838967
13067,83,70286,3.5,1333843478
13068,83,71535,2.0,1333841976
13069,83,72998,4.5,1333170644
13070,83,76093,2.5,1333842352
13071,83,76251,3.5,1333841874
13072,83,79132,5.0,1332839850
13079,84,10,3.0,860397812
13081,84,14,4.0,857653349
13082,84,17,5.0,857653240
13083,84,21,4.0,858772111
13084,84,25,5.0,860396793
13086,84,34,4.0,858772153
13087,84,36,5.0,857653289
13088,84,45,4.0,858772239
13093,84,57,3.0,858771951
13094,84,62,4.0,857653240
13096,84,95,2.0,857653240
13097,84,100,3.0,860396882
13101,84,122,3.0,858772698
13105,84,150,5.0,857653693
13107,84,161,3.0,858771702
13110,84,180,2.0,858772206
13115,84,223,5.0,857653693
13116,84,224,4.0,858772029
13117,84,225,3.0,858772370
13121,84,235,3.0,858772064
13124,84,246,4.0,857653639
13125,84,247,4.0,858771772
13127,84,260,4.0,857653693
13128,84,261,4.0,857653843
13130,84,266,4.0,858771890
13137,84,296,4.0,857653593
13138,84,299,5.0,858771796
13152,84,348,5.0,858771818
13153,84,349,4.0,857653728
13156,84,356,5.0,857653593
13157,84,357,4.0,858771818
13162,84,377,4.0,858772009
13164,84,380,3.0,858772326
13169,84,420,3.0,860397899
13181,84,480,3.0,858771971
13183,84,500,4.0,858772516
13185,84,508,4.0,857653693
13189,84,527,5.0,857653594
13190,84,532,3.0,860397657
13191,84,534,4.0,857653693
13198,84,586,3.0,858772516
13199,84,587,3.0,858772178
13200,84,590,4.0,858772306
13201,84,592,3.0,860397582
13203,84,597,3.0,858772370
13206,84,637,1.0,857653349
13207,84,647,4.0,858771233
13209,84,691,3.0,860398662
13211,84,719,3.0,857653387
13215,84,736,3.0,857653240
13216,84,762,1.0,857653349
13218,84,800,5.0,857653639
13219,84,802,4.0,857653349
13224,84,852,3.0,857653405
13227,84,899,4.0,858773054
13233,84,910,3.0,858773054
13234,84,912,4.0,860397090
13235,84,914,4.0,858772733
13239,84,920,4.0,858772515
13243,84,931,3.0,860397409
13249,84,953,3.0,858772760
13250,84,954,4.0,860397244
13252,84,971,3.0,860397365
13260,84,1028,4.0,858772136
13262,84,1036,3.0,857653843
13263,84,1042,3.0,858771280
13264,84,1057,4.0,858773151
13265,84,1073,4.0,857653289
13266,84,1077,3.0,858772439
13271,84,1090,4.0,858772239
13276,84,1097,3.0,860397207
13277,84,1101,4.0,858772292
13283,84,1135,3.0,860398581
13284,84,1136,4.0,858772064
13292,84,1186,4.0,860397257
13297,84,1193,4.0,858772258
13299,84,1196,4.0,858772153
13302,84,1200,4.0,858772698
13303,84,1203,4.0,858772641
13304,84,1207,4.0,858772565
13305,84,1208,5.0,858772615
13306,84,1210,4.0,858771139
13307,84,1213,3.0,858772461
13308,84,1214,3.0,860397257
13310,84,1219,4.0,858772845
13312,84,1225,4.0,858772153
13313,84,1227,3.0,860397382
13314,84,1228,4.0,858772586
13315,84,1230,4.0,858773023
13319,84,1242,5.0,860397133
13321,84,1246,4.0,858772136
13324,84,1259,4.0,858772565
13326,84,1265,3.0,860397426
13327,84,1266,4.0,858772543
13331,84,1270,3.0,860397278
13333,84,1272,5.0,860397207
13337,84,1286,3.0,860398475
13340,84,1291,3.0,858772733
13342,84,1293,4.0,858772586
13348,84,1304,4.0,858772999
13350,84,1307,5.0,858772673
13352,84,1343,4.0,858772845
13353,84,1345,3.0,860397409
13354,84,1346,3.0,860398691
13356,84,1371,3.0,860397627
13357,84,1374,3.0,858772983
13358,84,1380,4.0,860397426
13360,84,1387,4.0,860397244
13361,84,1388,3.0,860397758
13362,84,1393,4.0,857653480
13371,85,527,5.0,889467704
13376,85,1207,5.0,889468122
13378,85,1357,5.0,889467539
13379,85,1358,1.0,889468582
13380,85,1391,1.0,889468582
13383,85,1449,4.0,889467953
13384,85,1480,3.0,889468206
13386,85,1584,3.0,889467110
13389,85,1633,5.0,889466953
13394,85,1693,4.0,889466918
13397,85,1704,3.0,889466862
13398,85,1711,2.0,889467055
13400,85,1730,4.0,889467055
13401,85,1747,4.0,889466862
13402,86,1,4.0,1344082549
13404,86,260,4.5,1344082545
13406,86,356,4.0,1344083260
13409,86,480,3.0,1344083054
13410,86,588,4.0,1344082668
13411,86,590,4.0,1344082811
13413,86,648,4.5,1344082866
13416,86,1097,4.0,1344083048
13417,86,1196,4.0,1344083118
13418,86,1210,4.0,1344083030
13419,86,1265,4.0,1344083247
13420,86,1680,4.5,1343944714
13421,86,1721,3.5,1344082821
13422,86,1835,4.0,1343944861
13423,86,1961,4.0,1344083078
13424,86,2028,3.5,1344082583
13428,86,2628,3.5,1344082805
13429,86,2642,3.5,1343944853
13432,86,2805,4.0,1343944874
13433,86,2858,4.0,1344082557
13434,86,2959,3.5,1344082958
13435,86,3300,4.0,1343944734
13436,86,3555,3.5,1343944704
13437,86,3578,4.0,1344082855
13438,86,3793,4.0,1344083009
13440,86,4226,4.5,1344082569
13441,86,4306,4.0,1344082606
13442,86,4310,3.0,1343944682
13443,86,4886,4.0,1344193067
13444,86,4901,4.0,1344204970
13445,86,4963,4.5,1344083278
13447,86,5266,3.5,1343944747
13449,86,5445,4.0,1344082829
13451,86,6373,4.0,1344192873
13452,86,6377,4.5,1344082872
13453,86,6539,4.0,1344082601
13454,86,6947,3.5,1343944753
13455,86,7147,4.0,1344193061
13457,86,7361,4.5,1344082968
13458,86,33679,5.0,1343944814
13459,86,33794,4.0,1344083012
13460,86,51662,1.5,1344192733
13463,86,59315,4.0,1344083069
13464,86,60069,3.0,1344083251
13465,86,66097,4.5,1344192837
13467,86,71264,4.5,1344193008
13470,86,79132,4.0,1344082554
13474,87,327,3.5,1270702652
13477,87,1077,4.0,1270702682
13478,87,1136,5.0,1296109068
13479,87,1345,3.5,1270702619
13480,87,1584,4.0,1296109099
13484,87,3504,4.5,1270703073
13485,87,3593,2.0,1270703130
13486,87,3910,4.0,1270703561
13488,87,4571,3.5,1270702635
13493,88,16,4.5,1331421395
13495,88,69,3.5,1331420307
13496,88,223,4.5,1331421399
13498,88,527,4.0,1331421334
13499,88,785,4.0,1331420167
13500,88,1193,5.0,1331421346
13501,88,1358,4.0,1331420128
13502,88,1597,2.5,1331420161
13505,88,1884,5.0,1331421950
13506,88,1994,3.5,1331420196
13513,88,3897,4.0,1331421768
13514,88,4226,4.0,1331421887
13515,88,4262,4.5,1331421968
13516,88,4878,4.5,1331421809
13517,88,4963,4.5,1331421775
13522,88,5989,4.0,1331421744
13526,88,6870,4.5,1331421731
13527,88,6874,4.5,1331421477
13528,88,7147,3.5,1331421385
13531,88,7438,4.5,1331421464
13534,88,8950,5.0,1331421873
13536,88,44191,4.5,1331421759
13537,88,46578,4.0,1331421481
13540,88,48774,4.5,1331421728
13542,88,55820,4.5,1331421771
13543,88,56782,4.5,1331421880
13545,88,68157,4.5,1331421747
13546,88,74795,4.0,1331420671
13547,88,79132,4.5,1331421494
13548,88,83177,0.5,1331421223
13549,89,1,3.0,1520408314
13552,89,104,4.0,1520408740
13553,89,356,0.5,1520408275
13554,89,357,2.5,1520408453
13555,89,588,1.0,1520408342
13557,89,750,4.5,1520408265
13560,89,899,1.5,1520408297
13563,89,905,3.0,1520408275
13565,89,910,1.5,1520408296
13571,89,945,4.0,1520408345
13576,89,954,3.5,1520408307
13580,89,1136,2.5,1520408267
13584,89,1230,1.5,1520408669
13587,89,1265,1.0,1520408349
13589,89,1270,1.0,1520408312
13590,89,1278,0.5,1520408348
13592,89,1307,2.5,1520408349
13594,89,1485,2.5,1520408483
13595,89,1517,2.5,1520408496
13599,89,1923,3.5,1520408829
13602,89,2294,3.5,1520408531
13606,89,2395,2.0,1520408323
13607,89,2424,2.0,1520408378
13608,89,2539,2.0,1520408529
13609,89,2599,3.0,1520408342
13610,89,2683,2.5,1520408493
13611,89,2706,4.0,1520408413
13613,89,2791,2.5,1520408346
13618,89,2997,3.0,1520408296
13623,89,3114,3.0,1520408306
13624,89,3157,4.0,1520408603
13625,89,3175,2.5,1520408714
13629,89,3462,1.0,1520408276
13630,89,3481,3.5,1520408343
13635,89,3624,3.5,1520408422
13636,89,3751,4.0,1520408314
13637,89,3752,1.5,1520408661
13640,89,3882,2.0,1520408475
13641,89,3948,4.0,1520408349
13642,89,3977,0.5,1520408371
13643,89,3991,4.5,1520408911
13644,89,4014,1.5,1520408300
13645,89,4015,2.0,1520408520
13647,89,4246,1.5,1520408372
13649,89,4306,3.0,1520408313
13650,89,4388,2.5,1520408636
13651,89,4447,2.5,1520408418
13652,89,4641,2.5,1520408575
13654,89,4701,4.0,1520408431
13655,89,4728,3.0,1520408527
13656,89,4886,4.5,1520408523
13657,89,4890,2.5,1520408419
13658,89,4899,2.0,1520408933
13662,89,5048,5.0,1520409211
13663,89,5092,4.5,1520409069
13664,89,5110,3.0,1520408703
13665,89,5218,4.0,1520408543
13668,89,5299,2.0,1520408495
13669,89,5419,5.0,1520408969
13670,89,5449,2.0,1520408412
13671,89,5480,5.0,1520408858
13672,89,5481,2.0,1520408492
13673,89,5529,4.0,1520408900
13675,89,6156,4.0,1520408712
13676,89,6188,3.0,1520408748
13677,89,6218,2.5,1520408376
13681,89,6550,4.0,1520408673
13688,89,6863,1.5,1520408334
13689,89,6936,2.0,1520408626
13690,89,6942,3.5,1520408458
13694,89,7293,2.0,1520408377
13696,89,7325,1.5,1520408376
13699,89,7451,2.5,1520408464
13702,89,8360,4.5,1520408571
13704,89,8528,2.5,1520408609
13705,89,8814,2.5,1520408567
13706,89,8978,2.5,1520408926
13715,89,30793,2.0,1520408421
13716,89,31685,1.5,1520408378
13719,89,32031,5.0,1520408898
13722,89,32596,3.0,1520408721
13726,89,33679,2.5,1520408429
13730,89,34332,4.5,1520409451
13732,89,37384,2.5,1520408723
13736,89,40339,4.0,1520408983
13737,89,40962,4.5,1520409014
13740,89,42725,2.0,1520408794
13746,89,45517,1.0,1520408413
13748,89,46578,4.0,1520408344
13749,89,46948,2.5,1520408798
13753,89,48520,2.0,1520408616
13755,89,48982,4.0,1520408708
13757,89,49274,5.0,1520408965
13761,89,50872,5.0,1520409024
13764,89,51575,2.0,1520408643
13765,89,52973,2.0,1520408537
13768,89,53460,3.5,1520408612
13770,89,54503,2.0,1520408729
13772,89,56367,2.0,1520408325
13774,89,58047,2.5,1520408914
13776,89,58998,3.0,1520408577
13777,89,59258,3.5,1520408646
13778,89,59784,3.5,1520408413
13779,89,60289,4.0,1520409015
13781,89,61024,3.5,1520408622
13782,89,61323,2.5,1520408804
13784,89,62155,3.5,1520408845
13785,89,64032,2.5,1520408600
13787,89,65230,4.0,1520408883
13791,89,67087,2.5,1520408916
13794,89,68793,4.0,1520408807
13797,89,69304,4.0,1520408934
13800,89,69644,4.0,1520408594
13803,89,70697,3.5,1520408873
13804,89,71264,4.0,1520408517
13805,89,71535,3.5,1520408972
13809,89,72701,4.0,1520409034
13810,89,73015,1.5,1520408671
13811,89,73042,5.0,1520408841
13814,89,73319,2.0,1520408511
13819,89,74946,3.0,1520408819
13821,89,76293,3.5,1520408896
13829,89,79897,5.0,1520409088
13830,89,80549,2.0,1520408562
13835,89,81537,3.0,1520408823
13837,89,82854,2.0,1520408903
13842,89,84944,5.0,1520409052
13846,89,86059,4.0,1520408797
13847,89,86298,2.5,1520408640
13848,89,86833,1.5,1520408624
13849,89,86882,2.5,1520408810
13851,89,87869,2.5,1520408866
13855,89,88812,2.5,1520408859
13856,89,89864,3.0,1520408677
13858,89,90717,4.5,1520408638
13861,89,91666,4.0,1520409104
13866,89,93326,2.0,1520408826
13867,89,93510,3.0,1520408605
13869,89,94661,4.0,1520409642
13871,89,94959,3.0,1520408678
